,jw_entity_id,id,title,poster,description,release_year,type,imdb_popularity,tmdb_popularity,imdb_score,imdb_votes,tmdb_score,imdb_id,tmdb_id,genre_ids,age_certification,runtime,production_countries,seasons,streaming_app
620,ts82116,82116,Harukana Receive,/poster/189991384/{profile},"Oozora Haruka, who's just moved to Okinawa, is generally cheerful and optimistic, but there's one thing she feels insecure about: she's taller than most other girls. Her cousin Higa Kanata also has one hang-up: she had to quit her beach volleyball because she was too short. The mismatched cousins find themselves paired up as a beach volleyball team.",2018.0,show,,9.045,6.4,297.0,7.6,tt8530992,80546,"[2, 6, 15]",TV-14,23.0,['JP'],1,Crunchyroll
621,ts33799,33799,Kyousougiga,/poster/300602745/{profile},"Three kids are stuck in a strange city causing massive mayhem through the land. They are searching for an atypical rabbit in order to return home. Koto, the eldest of the three, seems to have some sort of connection to this weird place ruled by a monk, a demon, and a priest.",2012.0,show,,3.805,,,7.0,,54574,[2],,17.0,['JP'],2,Crunchyroll
622,ts43887,43887,KanColle: Kantai Collection,/poster/242904522/{profile},"Set in a world where humanity has lost control of the oceans to the “deep sea fleet,” the only hope to counter this threat are the Kanmusu, a group of girls who possess the spirit of Japanese warships. The story revolves around Fubuki, a destroyer who comes to the Chinjufu base to train with other Kanmusu. Watch as their stories unfold!",2015.0,show,,5.684,6.0,274.0,5.9,tt3639872,65711,"[2, 1, 14, 3, 16]",TV-14,25.0,['JP'],2,Crunchyroll
623,ts89562,89562,To the Abandoned Sacred Beasts,/poster/136131056/{profile},"The democratic nation of Patria was created on the continent of Patria. Because of economical disputes, the country split north and south, creating the Northern Union of Patria and the Southern Confederation of Patria and they waged a long civil war. With their numbers dwindling, the North decides to use forbidden technology in order to defeat the South. This technology turns humans into monster-like soldiers, giving them almost godlike powers. And with those powers, the long war came to an end and peace was restored.",2019.0,show,4514.0,21.034,6.3,371.0,8.026,tt10431310,90212,"[1, 6, 14, 2, 7]",TV-MA,23.0,['JP'],1,Crunchyroll
624,ts287030,287030,The Great Jahy Will Not Be Defeated!,/poster/249108333/{profile},"The Great Jahy, the Dark Realm's second-in-command, cuts a frightening figure, feared and revered by all. But when a run-in with a magical girl results in the destruction of the precious mana crystal, the Dark Realm falls, transporting the newly tiny and powerless Jahy to the human world! Unfortunately, plotting the revival of the Dark Realm from a cramped, crumbling one-room apartment is no easy feat when you have rent to pay and a job to keep!",2021.0,show,,25.781,6.8,344.0,7.2,tt14470072,123446,"[14, 7, 2, 3]",TV-14,23.0,['JP'],1,Crunchyroll
625,ts58040,58040,Netsuzou Trap -NTR-,/poster/141452048/{profile},"Yuma, a high school second-year, is enjoying every day now that she has her first boyfriend. After she asks for relationship advice from Hotaru, her beautiful long-time friend who has had many boyfriends, Hotaru teases her for her inexperience and playfully does things to her that even her boyfriend doesn't do. Yuma and Hotaru's secret relationship continues to escalate, and Yuma finds herself unable to deny how it makes her feel. This school drama tells the story of the interwoven lives of these two girls with boyfriends.",2017.0,show,,15.317,4.9,426.0,5.1,tt7122440,72510,"[6, 2, 13]",TV-MA,8.0,['JP'],1,Crunchyroll
626,ts77777,77777,How to Keep a Mummy,/poster/39791260/{profile},"Kashiwagi Sora is living a normal high school student life, when his ""adventurer"" father sends him a mummy from his travels in Egypt! Sora balks at the letter from his crazy dad (""I found a cool mummy, so I decided to leave it with you, son!"") at first, but the mummy that emerges from inside the huge coffin is a mere 12 centimeters tall--small enough to fit in the palm of his hand... Not only that, it's shy, a crybaby, and most of all, heckin' cute. And so, Sora and ends up keeping the mummy, naming his new little buddy ""Mii-kun."" But living with a mummy might be easier said than done...!",2018.0,show,,18.244,7.3,194.0,8.58,tt8693220,76132,"[14, 3, 2, 7]",TV-14,24.0,['JP'],1,Crunchyroll
627,ts237360,237360,Dragon Goes House-Hunting,/poster/244016282/{profile},"When a dragon fails to live up to the fearsome standards set for him, his family kicks him out. He embarks on a quest to find a new home but soon finds that life on the road is no place for a cowardly beast of legend. In a fantasy world full of elves, dwarves, and other mythical creatures, the frustrations of house-hunting reach a whole new level.",2021.0,show,,13.332,,,7.5,,103249,[14],TV-14,24.0,['JP'],1,Crunchyroll
628,ts81286,81286,To Be Heroine,/poster/62297371/{profile},,2018.0,show,,5.778602,,,6.0,,79689,"[1, 3, 2]",TV-14,23.0,,1,Crunchyroll
629,ts314633,314633,Tokyo 24th Ward,/poster/258646033/{profile},"The Far Eastern Special Administrative Region, also known as the 24th Ward, is a man-made island. Shuta, Ran, and Koki were born and raised on the island. Their family backgrounds, preferences, and personalities are completely different, but they always stuck together. However, one incident changed their relationship forever. A year afterward, the three friends are reunited by chance at a memorial service held for the incident. All three of their phones suddenly ring simultaneously. Their friend, who is supposed to be dead, is calling and demands that they make a decision about the future.",2022.0,show,,13.252,,,6.1,,137045,[1],TV-14,26.0,['JP'],1,Crunchyroll
630,ts77637,77637,Servant x Service,/poster/123514789/{profile},"Imagine if three people suddenly found themselves as civil servants of the city Mitsuba. What sort of personalities and drives would they have to push them to seek out such careers? Lucy Yamagami, a serious young woman assigned to the Welfare Administrative Section, intends to use the job as a means of settling a vendetta against another civil servant. Yutaka Hasebe, a flirtatious young man assigned to the First Section of the Welfare Department, intends to slack off whenever he can and have a good time. And Saya Miyoshi, a college graduate assigned to the Second Section of the Welfare Department, intends to simply get through the first job she's had in her life as best she can.

Servant x Service follows these three newcomers starting their jobs as government employees under their supervisor, Taishi Ichimiya, who is utterly clueless about how to direct them—despite having worked there for the last eight years. Nevertheless, he welcomes them as fellow civil servants and encourages them to work themselves like dogs for the sake of the citizens. We follow their day-to-day lives as they experience the rigors of government employment, including dealing with regulations, office romances, paperwork, and being the nearest punching bags when citizens need something to complain about.",2013.0,show,,7.943,7.0,290.0,6.8,tt2904596,75986,"[3, 2]",TV-14,24.0,['JP'],1,Crunchyroll
631,ts270159,270159,The Saint's Magic Power Is Omnipotent,/poster/245232607/{profile},"Sei, a 20-year-old office worker, is whisked away to a whole new world. Unfortunately for Sei, the ritual that summoned her—meant to produce a ""Saint"" who would banish the dark magic—brought two people over instead of one. And everyone prefers the second girl over Sei?! But this is just fine by Sei, who leaves the royal palace to set up shop making potions and cosmetics with her newfound magic. Business is booming, and this might not be such a bad life, after all...as long as her supposed Sainthood doesn't come back to haunt her.",2021.0,show,,60.927,,,8.1,,115236,"[2, 14, 1]",TV-14,24.0,['JP'],1,Crunchyroll
632,ts44887,44887,Marmalade Boy,/poster/178598959/{profile},"Miki's parents come home from their vacation to announce that they are getting a divorce. But what is more shocking is that they have switched partners with another couple! And to top things off, this other couple has a handsome son, Yuu, who Miki begins to develop feelings for. To make things more disturbing, everyone moves into one house. What will everyone think about Miki's family lifestyle?",1994.0,show,,16.132,5.6,8.0,7.0,tt0108850,35507,"[2, 6, 4, 13, 3]",,24.0,['JP'],1,Crunchyroll
633,ts77395,77395,Anime Crimes Division,/poster/141699359/{profile},"When someone commits a crime against anime, they don't call the police; they call the Anime Crimes Division. Detective Furaya is here to kick ass and eat Pocky, and he's all out of Pocky.",2017.0,show,,2.086,8.0,245.0,7.0,tt7700928,75753,"[4, 6, 1, 3, 14]",,10.0,['US'],2,Crunchyroll
634,ts38789,38789,The Morose Mononokean,/poster/122773690/{profile},"Ashiya has spent the first seven days of high school stuck in the infirmary because of a youkai attaching itself to him. He ends up asking the owner of a small tea room called the ""Mononokean"" for help. This is a tale involving the very morose owner of Mononokean guiding the youkai that happened to wander into this world go to the next world.",2016.0,show,,11.611,7.0,296.0,7.3,tt5839698,85183,"[14, 2, 3, 6, 7]",TV-PG,23.0,['JP'],2,Crunchyroll
635,ts29705,29705,Zakuro,/poster/242826099/{profile},"In an alternate Japan, humans and spirits coexist. To solve the problems that arise between the two, human lieutenants are partnered with half-spirit girls to form the Ministry of Spirit Affairs.",2010.0,show,,4.384,,,6.2,,36836,"[2, 3, 1]",,24.0,['JP'],1,Crunchyroll
636,ts84395,84395,Hinomaru Sumo,/poster/127829737/{profile},"A “small” new student, Ushio Hinomaru, appears before the weak little sumo club of Oodachi High School! The words “big” and “heavy” are the rules to this sport, which does not fit this newbie any inch, but this guy goes and does what...!? Ushio and the small sumo club climbs its way to the top! The goal is Hinoshita Kaisan, a title for the highest rank in professional sumo, equivalent of Yokozuna.",2018.0,show,,10.1,7.4,202.0,6.8,tt10066026,82859,"[1, 2, 15]",TV-14,23.0,['JP'],1,Crunchyroll
637,ts6358,6358,Denki-gai,/poster/193005589/{profile},"A blush-inducing, coming-of-age comedy about manga-loving book store employees!! The unique cast of characters -- all hard-core manga fans and maniacs of some sort -- work at comic shop “Uma no Hone.” On a daily basis, they display new releases, shrink-wrap comics, shudder at their lack of feminine qualities, question their love for porn literature…and basically have fun while working hard (?). Girls and guys call each other by nicknames and some begin to develop close relationships! It’s non-stop humor and romance in this book store rom-com!",2014.0,show,,3.407,6.6,130.0,6.3,tt3909838,61407,"[2, 3]",TV-14,23.0,['JP'],1,Crunchyroll
638,ts251111,251111,Burning Kabaddi,/poster/246786500/{profile},"Yoigoshi Tatsuya was a star soccer player known as ""Yoigoshi the Unstoppable,"" but when he entered high school, he severed all involvement with sports. Now, he has been invited to a certain sports team. In these matches, victory is achieved through teammates working together to catch and defeat the opponents invading their territory... You could call it a sort of running combat sport. And the name of this game is... Kabaddi.",2021.0,show,,24.498,,,7.8,,105721,[2],TV-14,23.0,['JP'],1,Crunchyroll
639,ts304489,304489,Rusted Armors,/poster/249675145/{profile},,2022.0,show,,11.225,,,1.5,,131083,[1],TV-14,23.0,['JP'],1,Crunchyroll
640,ts1152,1152,Emma: A Victorian Romance,/poster/90888974/{profile},"In 19th-century London, class lines are sharply drawn, and the social standing to which people are born dictates the path their lives will follow. Emma, an honest and hardworking young maid, never felt her place in life to be a burden. But then she met William, a member of the gentry and the eldest son of a wealthy family. His warm smile and earnest affection threaten to capture her heart... but can love truly conquer all?",2005.0,show,,16.122,7.8,265.0,5.5,tt0466413,42894,"[6, 2, 13, 8]",TV-Y7,24.0,['JP'],2,Crunchyroll
